names,scores,logfoldchanges,pvals,pvals_adj
MPDZ,1.6278871,,0.10354881827569155,1.0
CDKN2A,1.6271675,,0.10370153350737771,1.0
ATP5L,1.6271675,,0.10370153350737771,1.0
BAZ1A,1.6264478,,0.10385442767624517,1.0
POLDIP2,1.6228495,,0.10462158714050677,1.0
TGFB1I1,1.6228495,,0.10462158714050677,1.0
SGK1,1.6214101,,0.10492970804728537,1.0
CPLX1,1.6170921,,0.10585839443308817,1.0
DCTPP1,1.6156528,,0.1061694012508157,1.0
MYEOV2,1.6127741,,0.10679358815510227,1.0
IER2,1.6106151,,0.10726363403103512,1.0
NDUFB1,1.6084561,,0.10773531725163107,1.0
LEPROTL1,1.6062971,,0.10820864131406693,1.0
TSPAN5,1.6062971,,0.10820864131406693,1.0
AKR1C3,1.6048578,,0.10852510399339732,1.0
CFAP97,1.5976611,,0.11011841581396152,1.0
AKAP12,1.5955021,,0.11059999643062422,1.0
CH25H,1.5854268,,0.11286940085489293,1.0
IL13RA1,1.5854268,,0.11286940085489293,1.0
TRA2A,1.5854268,,0.11286940085489293,1.0
PLVAP,1.5825481,,0.11352449847346369,1.0
PCMT1,1.5818285,,0.11368873993175743,1.0
PSME1,1.5760711,,0.11500941711211471,1.0
TRAPPC2P1,1.5710335,,0.11617488257643306,1.0
STARD3NL,1.5710335,,0.11617488257643306,1.0
RAI2,1.5710335,,0.11617488257643306,1.0
PIK3C2G,1.5703138,,0.11634213258336497,1.0
PSMG2,1.5703138,,0.11634213258336497,1.0
AP2S1,1.5659958,,0.11734960851779387,1.0
NR2F1,1.5638368,,0.11785590812504149,1.0
RASSF9,1.5631171,,0.11802505500780243,1.0
TPI1,1.5623975,,0.11819439227501724,1.0
MED4,1.5609581,,0.11853363846869928,1.0
BMX,1.5595188,,0.11887364771731675,1.0
FAM200B,1.5580795,,0.11921442103120833,1.0
FAM89B,1.5552008,,0.11989826389166458,1.0
COMMD7,1.5508827,,0.12092978387823397,1.0
CYB5R1,1.543686,,0.122664399381231,1.0
PGM5-AS1-1,1.5422467,,0.12301364383243563,1.0
PARK7,1.5364894,,0.12441839278060482,1.0
CTC-425F1.4,1.53505,,0.12477152778589845,1.0
MRPL41,1.5343304,,0.12494838813772301,1.0
SPR,1.5321714,,0.12548014207942254,1.0
PRPF4B,1.528573,,0.126370315706401,1.0
IFT43,1.5278534,,0.12654893910443438,1.0
EAPP,1.5278534,,0.12654893910443438,1.0
SLC25A3,1.5278534,,0.12654893910443438,1.0
AP005530.2,1.5256944,,0.1270859888682206,1.0
C7orf49,1.5249747,,0.12726539905740794,1.0
CTSZ,1.524255,,0.12744500625273542,1.0
ACKR1,1.5206567,,0.12834600163117027,1.0
EEF1A1,1.519937,,0.12852679344818288,1.0
PRPSAP1,1.5163387,,0.12943372299302233,1.0
INPP5K,1.5163387,,0.12943372299302233,1.0
EIF4A3,1.5148994,,0.12979788331319375,1.0
MRPL57,1.5105814,,0.130895137572208,1.0
ACTG1,1.5055437,,0.13218434466000697,1.0
ATP6V0D1,1.504824,,0.13236931736020388,1.0
AHNAK2,1.5019454,,0.1331112136607199,1.0
ID2,1.5019454,,0.1331112136607199,1.0
HEBP2,1.500506,,0.13348336680527864,1.0
RP11-756P10.2,1.4990667,,0.13385632456853663,1.0
RANBP3,1.4947487,,0.13498003521738275,1.0
ILK,1.494029,,0.13516802703759592,1.0
RAB13,1.4925897,,0.13554461751257738,1.0
FUS,1.49187,,0.1357332164072444,1.0
ATP2B4,1.49187,,0.1357332164072444,1.0
DYNLL1,1.4904307,,0.13611102211007087,1.0
SGCE,1.4868324,,0.13705908811163814,1.0
MRPL20,1.4839537,,0.13782120201471001,1.0
MRPL16,1.4817947,,0.13839492808637077,1.0
INSIG2,1.4817947,,0.13839492808637077,1.0
ARHGAP26,1.4817947,,0.13839492808637077,1.0
SEC63,1.478916,,0.13916275647022888,1.0
UQCRFS1,1.478916,,0.13916275647022888,1.0
MGST3,1.4781964,,0.13935522512192933,1.0
ATP6V1E1,1.476757,,0.13974077712017613,1.0
PCGF2,1.4753177,,0.1401271494987899,1.0
DNAJA1,1.4753177,,0.1401271494987899,1.0
LRG1,1.4717194,,0.14109667579748814,1.0
CYB5RL,1.465962,,0.14265863175567303,1.0
GPX4,1.4630834,,0.14344457052385212,1.0
CRIM1,1.4609244,,0.1440362010675047,1.0
ARHGEF9,1.4602047,,0.14423382643395313,1.0
KPNB1,1.457326,,0.1450264069184163,1.0
PLXNA2,1.4566064,,0.145225072372993,1.0
TMEM14C,1.4566064,,0.145225072372993,1.0
LLNLR-245B6.1,1.453008,,0.1462215274215975,1.0
NUDT16,1.4522884,,0.1464214447931264,1.0
BCR,1.4515687,,0.14662157122036593,1.0
EIF3H,1.450849,,0.14682190681816973,1.0
PFN1,1.4458114,,0.1482301224059291,1.0
ARL2,1.4436524,,0.1488367923755483,1.0
PPCS,1.4429327,,0.14903943640204173,1.0
TIPRL,1.4414934,,0.14944535619215513,1.0
PCBP2,1.4357361,,0.151077475138616,1.0
MAGED2,1.4342967,,0.1514876193424582,1.0
SWI5,1.4328574,,0.1518986111357561,1.0
NUDCD2,1.4321377,,0.1521044251592643,1.0
DHRS3,1.4321377,,0.1521044251592643,1.0
NOTCH1,1.4263803,,0.15375858717416943,1.0
MMP24-AS1,1.4256606,,0.15396631532945781,1.0
PXMP2,1.4256606,,0.15396631532945781,1.0
C21orf33,1.4242213,,0.1543824114672107,1.0
MED31,1.422782,,0.15479936144791367,1.0
ETFB,1.4220623,,0.15500815690648698,1.0
PHKG1,1.4199033,,0.15563582648265806,1.0
STAB1,1.418464,,0.15605534330461546,1.0
BCHE,1.418464,,0.15605534330461546,1.0
GNS,1.416305,,0.1566862263976737,1.0
TBCB,1.4134263,,0.1575304098071899,1.0
MRPS28,1.4127066,,0.1577419931671432,1.0
ALG8,1.411987,,0.15795379174874935,1.0
REEP5,1.4083886,,0.15901601679670319,1.0
FAM96A,1.4083886,,0.15901601679670319,1.0
DDR2,1.407669,,0.15922910899572673,1.0
ING4,1.4069493,,0.15944241717784902,1.0
GPR108,1.4069493,,0.15944241717784902,1.0
ZMAT3,1.4069493,,0.15944241717784902,1.0
RAMP3,1.4062296,,0.1596559414513945,1.0
ZYX,1.4040706,,0.1602978119021009,1.0
CBX3,1.4019116,,0.16094163106430281,1.0
FAM127B,1.396874,,0.16245147040555497,1.0
UTP3,1.3954346,,0.16288480983412268,1.0
RUVBL2,1.392556,,0.16375410324785544,1.0
ECHDC2,1.3896773,,0.16462688839601192,1.0
TM4SF1,1.3875183,,0.1652837727778984,1.0
BANF1,1.386079,,0.16572279038412951,1.0
HRAS,1.3853593,,0.16594262790779413,1.0
TRAPPC4,1.375284,,0.16904342579799958,1.0
LMAN2,1.370966,,0.17038556704805696,1.0
PTPN12,1.3702463,,0.1706100314054776,1.0
UBE2G2,1.3695266,,0.17083471722114163,1.0
COL6A2,1.3680873,,0.17128475363510276,1.0
C8orf59,1.3680873,,0.17128475363510276,1.0
DTNBP1,1.3608906,,0.1735482577533204,1.0
TEAD4,1.3565726,,0.1749170469224175,1.0
GABARAP,1.355853,,0.17514595967777802,1.0
LNPEP,1.3551333,,0.17537509590670441,1.0
ANXA2,1.3551333,,0.17537509590670441,1.0
GRAMD1A,1.3551333,,0.17537509590670441,1.0
TNFRSF21,1.3551333,,0.17537509590670441,1.0
RAB3C,1.3508153,,0.17675461178060503,1.0
CPQ,1.345058,,0.1786065232386942,1.0
CSNK1A1,1.345058,,0.1786065232386942,1.0
C14orf119,1.3436186,,0.1790717486483927,1.0
PLSCR1,1.3421793,,0.17953787463552928,1.0
HSD17B2,1.34074,,0.1800049019758967,1.0
RILPL2,1.3393006,,0.18047283144304982,1.0
UBXN1,1.3378613,,0.18094166380829568,1.0
MAP2K2,1.336422,,0.18141139984068588,1.0
C16orf52,1.336422,,0.18141139984068588,1.0
CHCHD10,1.336422,,0.18141139984068588,1.0
APRT,1.332104,,0.1828260375971945,1.0
SRGAP3,1.3313843,,0.1830626033827285,1.0
CLASP1,1.3292253,,0.1837736617674901,1.0
CFI,1.3270663,,0.1844867636772083,1.0
TTC28,1.3249073,,0.18520191165129363,1.0
DHRS7,1.3249073,,0.18520191165129363,1.0
ANAPC10,1.3249073,,0.18520191165129363,1.0
VKORC1L1,1.3220286,,0.1861586294171722,1.0
IAH1,1.3198696,,0.18687856135043068,1.0
PDCD5,1.3177106,,0.18760054772703294,1.0
TRMT10C,1.3162713,,0.1880830145645106,1.0
DENND2C,1.3162713,,0.1880830145645106,1.0
UQCC2,1.3133926,,0.1890506937489903,1.0
SPSB3,1.3119533,,0.18953590755699645,1.0
RBCK1,1.3097943,,0.19026544808390122,1.0
LINC00176,1.3097943,,0.19026544808390122,1.0
UQCR11,1.306196,,0.19148594115947304,1.0
CCPG1,1.3047566,,0.1919757477566052,1.0
ATOH8,1.3025975,,0.19271218420914904,1.0
NSA2,1.3011582,,0.1932042939197396,1.0
CCDC109B,1.3004385,,0.19345069466359888,1.0
OMG,1.3004385,,0.19345069466359888,1.0
TIMM22,1.2989992,,0.19394418837004535,1.0
CCT5,1.2975599,,0.19443860562176996,1.0
ADAMTS9,1.2961205,,0.19493394712094303,1.0
TANC2,1.2946812,,0.19543021356721502,1.0
ARMC10,1.2946812,,0.19543021356721502,1.0
SEMA4D,1.2903632,,0.1969245695471279,1.0
MALL,1.2896435,,0.19717444012931773,1.0
HIC1,1.2889239,,0.19742454272757026,1.0
DESI2,1.2889239,,0.19742454272757026,1.0
TMEM109,1.2874845,,0.19792544431523829,1.0
SOX18,1.2867649,,0.19817624347573803,1.0
UBR3,1.2846059,,0.1989300354470166,1.0
H6PD,1.2838862,,0.19918176455062309,1.0
OVOS2,1.2824469,,0.19968592093575854,1.0
PDHB,1.2802879,,0.200443902223145,1.0
ERICH1,1.2802879,,0.200443902223145,1.0
TMEM205,1.2802879,,0.200443902223145,1.0
C4orf32,1.2795682,,0.2006970287776786,1.0
DSEL,1.2795682,,0.2006970287776786,1.0
TPRKB,1.2788485,,0.20095038853450076,1.0
DYRK4,1.2774092,,0.20145780798886714,1.0
C19orf70,1.2759699,,0.2019661612523057,1.0
ANGPT2,1.2745305,,0.20247544898823078,1.0
USMG5,1.2738109,,0.2027304434899666,1.0
AC074117.10,1.2730912,,0.20298567185740057,1.0
HIF3A,1.2730912,,0.20298567185740057,1.0
IMP3,1.2723715,,0.2032411341727105,1.0
RPP25,1.2709322,,0.2037527609748374,1.0
PSMC1,1.2680535,,0.20477882555086957,1.0
FBLN7,1.2673339,,0.20503592778823454,1.0
ZFP36,1.2651749,,0.20580864241839558,1.0
OLFML3,1.2644552,,0.2060666835361198,1.0
KIAA1217,1.2630159,,0.20658347061425508,1.0
LINC00657,1.2615765,,0.20710119801501203,1.0
ADM,1.2615765,,0.20710119801501203,1.0
TMED3,1.2601372,,0.20761986637484242,1.0
C11orf96,1.2586979,,0.20813947632745144,1.0
ANKRD29,1.2586979,,0.20813947632745144,1.0
CCDC50,1.2565389,,0.20892065812227645,1.0
FOXC2,1.2515012,,0.21075167196857392,1.0
FAM127C,1.2515012,,0.21075167196857392,1.0
GIMAP4,1.2515012,,0.21075167196857392,1.0
TXN,1.2464635,,0.21259426615913724,1.0
ERP44,1.2371079,,0.21604703916505008,1.0
MRPS21,1.2349489,,0.21684953512423466,1.0
ANP32A,1.2342292,,0.21711750979449373,1.0
RAB11B,1.2327899,,0.21765417359760997,1.0
MTA2,1.2299112,,0.2187303610798832,1.0
SERTAD1,1.2270325,,0.21981036556174016,1.0
PPDPF,1.2270325,,0.21981036556174016,1.0
DDT,1.2263129,,0.22008096362340912,1.0
MED28,1.2255932,,0.22035180060331006,1.0
POMP,1.2212752,,0.22198184370346896,1.0
METTL15,1.2212752,,0.22198184370346896,1.0
ATP11C,1.2212752,,0.22198184370346896,1.0
RECQL,1.2198359,,0.2225271059260262,1.0
PRELID1,1.2183965,,0.22307332633438148,1.0
LGALS8,1.2169572,,0.223620505478766,1.0
PPIG,1.2155179,,0.22416864390640034,1.0
RPAIN,1.2155179,,0.22416864390640034,1.0
PGLS,1.2147982,,0.22444307302161737,1.0
HSPA2,1.2140785,,0.22471774216148666,1.0
GTF3A,1.2140785,,0.22471774216148666,1.0
ZNF467,1.2119195,,0.22554319040357695,1.0
TMEM9B,1.2097605,,0.22637080128801146,1.0
FGL2,1.2083212,,0.2269237442342451,1.0
UBE2S,1.2068819,,0.2274776496833557,1.0
MIER3,1.2054425,,0.22803251816125003,1.0
THAP7,1.2047229,,0.2283103136994955,1.0
CNRIP1,1.2040032,,0.22858835019075652,1.0
FGD5-AS1,1.2040032,,0.22858835019075652,1.0
CAMLG,1.1968066,,0.23138198169482127,1.0
TUBB,1.1939279,,0.23250619710938247,1.0
RTF1,1.1924886,,0.23306975600124968,1.0
PRPF19,1.1903296,,0.23391690971231482,1.0
WDR43,1.1881706,,0.2347662433424197,1.0
TM2D1,1.1874509,,0.2350498392628746,1.0
MAFB,1.1852919,,0.2359020820004285,1.0
CNPY3,1.1852919,,0.2359020820004285,1.0
FURIN,1.1852919,,0.2359020820004285,1.0
CTSS,1.1845722,,0.23618664810485135,1.0
FADD,1.1845722,,0.23618664810485135,1.0
KLHL4,1.1838526,,0.23647145690464688,1.0
SIVA1,1.1824132,,0.23704180282756016,1.0
TMEM39B,1.1816936,,0.23732734006877743,1.0
ROGDI,1.1809739,,0.23761312024156556,1.0
ANKRD50,1.1795344,,0.2381854096158359,1.0
PHLDB3,1.1795344,,0.2381854096158359,1.0
IER5,1.1780951,,0.23875867141631169,1.0
RAI14,1.1737771,,0.24048429598571475,1.0
HIST1H4J,1.1737771,,0.24048429598571475,1.0
CHMP4C,1.1723378,,0.2410614520854758,1.0
EXOSC7,1.1716181,,0.24135039562255434,1.0
SEP15,1.1716181,,0.24135039562255434,1.0
SUCLG1,1.1708984,,0.2416395828923653,1.0
ISYNA1,1.1708984,,0.2416395828923653,1.0
PDCD7,1.1687394,,0.24250860765410054,1.0
IER3IP1,1.1687394,,0.24250860765410054,1.0
DDX56,1.1680198,,0.24279877040971942,1.0
SEC22C,1.1680198,,0.24279877040971942,1.0
ATP9A,1.1680198,,0.24279877040971942,1.0
LINC00998,1.1644214,,0.24425324541507754,1.0
SRI,1.1637018,,0.2445448730413392,1.0
CXCL1,1.1629821,,0.244836745001608,1.0
ELOF1,1.1608231,,0.24571382741958225,1.0
MYADM,1.1608231,,0.24571382741958225,1.0
UNC13D,1.1543461,,0.24835828581187558,1.0
FXYD6,1.1514674,,0.24953996873874595,1.0
EML1,1.1493084,,0.25042880549924507,1.0
SNAP29,1.1457101,,0.2519151079997115,1.0
PHF10,1.1428314,,0.2531085706173227,1.0
PRDX2,1.1421118,,0.25340755064650256,1.0
LFNG,1.1406724,,0.25400624828621066,1.0
LL21NC02-21A1.1,1.1399528,,0.25430596599062316,1.0
MPP5,1.1392331,,0.25460592968030316,1.0
CLDN11,1.1385134,,0.25490613940165197,1.0
CPD,1.1377938,,0.2552065952008534,1.0
FCGR2A,1.1363544,,0.2558082452164643,1.0
RAB4A,1.1349151,,0.25641088009226065,1.0
PDIA5,1.1320364,,0.2576191058674687,1.0
TMEM160,1.1320364,,0.2576191058674687,1.0
MAP3K13,1.1313168,,0.2579217784097132,1.0
SUMO2,1.1305971,,0.2582246974796665,1.0
RADIL,1.1291578,,0.2588312753776062,1.0
BLVRB,1.1269988,,0.2597429922697231,1.0
EVA1B,1.1269988,,0.2597429922697231,1.0
TBC1D16,1.1255594,,0.26035203739511303,1.0
RP5-1065J22.8,1.1248398,,0.26065693024437764,1.0
AC004556.1,1.1248398,,0.26065693024437764,1.0
CDH13,1.1241201,,0.2609620700074503,1.0
GABARAPL1,1.1226808,,0.26157309044197397,1.0
CLN8,1.1226808,,0.26157309044197397,1.0
TK2,1.1219611,,0.2618789711963463,1.0
LMBR1,1.1176431,,0.26371944581907814,1.0
GUCY1A3,1.1169235,,0.2640270569821771,1.0
POLD4,1.1169235,,0.2640270569821771,1.0
MRRF,1.1169235,,0.2640270569821771,1.0
RBFOX2,1.1162038,,0.2643349155065632,1.0
PABPC4,1.1162038,,0.2643349155065632,1.0
PGP,1.1140448,,0.2652599756396974,1.0
FSTL1,1.1133251,,0.2655688240003602,1.0
H2AFX,1.1118858,,0.2661872634270732,1.0
DIS3,1.1111661,,0.26649685456932093,1.0
TIMM17B,1.1104465,,0.26680669338125007,1.0
SIRT2,1.1082875,,0.2677376962093234,1.0
HIBCH,1.1046891,,0.2692943244415067,1.0
OSTF1,1.1039695,,0.26960639394229813,1.0
FAM104B,1.1018105,,0.27054409079415087,1.0
LYRM4,1.1018105,,0.27054409079415087,1.0
EFCAB14,1.0982121,,0.27211188213330095,1.0
FNBP1L,1.0967728,,0.2727407366045954,1.0
PQBP1,1.0967728,,0.2727407366045954,1.0
WTAP,1.0960531,,0.27305553638914737,1.0
EEF1G,1.0960531,,0.27305553638914737,1.0
GALNT18,1.0946138,,0.27368588122083015,1.0
RNF152,1.0931745,,0.274317219952945,1.0
C7,1.0917351,,0.2749495528426361,1.0
NDUFV2,1.0910155,,0.27526609217591425,1.0
IGFBP7,1.0888565,,0.2762172021047312,1.0
DYRK1A,1.0888565,,0.2762172021047312,1.0
RP11-395A13.2,1.0888565,,0.2762172021047312,1.0
FAAP20,1.0874171,,0.2768525189728068,1.0
JAK1,1.0859778,,0.27748883098978805,1.0
SVIP,1.0852581,,0.2778073602537907,1.0
RNF167,1.0845385,,0.2781261383941579,1.0
IDH3B,1.0845385,,0.2781261383941579,1.0
ATP5G3,1.0838188,,0.2784451654401132,1.0
R3HDM4,1.0830991,,0.27876444142064505,1.0
KIAA2026,1.0830991,,0.27876444142064505,1.0
CDC26,1.0830991,,0.27876444142064505,1.0
CDK4,1.0830991,,0.27876444142064505,1.0
CRTAC1,1.0830991,,0.27876444142064505,1.0
PEA15,1.0816598,,0.2794037403002161,1.0
ZFAS1,1.0802205,,0.28004403526006927,1.0
ENDOD1,1.0802205,,0.28004403526006927,1.0
NUDT2,1.0787811,,0.28068532652362577,1.0
TUBA1C,1.0773418,,0.2813276143105238,1.0
AC004951.6,1.0744631,,0.2826151803139336,1.0
TMEM208,1.0737435,,0.28293769497453447,1.0
SLC22A23,1.0730238,,0.28326045895073815,1.0
TMEM120A,1.0730238,,0.28326045895073815,1.0
MPV17,1.0679861,,0.2855267897274548,1.0
KRT8,1.0672665,,0.2858515491240503,1.0
TMEM126A,1.0672665,,0.2858515491240503,1.0
HMCN1,1.0643878,,0.2871530823010323,1.0
STUB1,1.0643878,,0.2871530823010323,1.0
INSR,1.0643878,,0.2871530823010323,1.0
RTN3,1.0636681,,0.287479089607512,1.0
NXF1,1.0629485,,0.28780534656387524,1.0
KIAA1551,1.0629485,,0.28780534656387524,1.0
PSMC5,1.0622288,,0.2881318531921939,1.0
COX7B,1.0615091,,0.2884586095142989,1.0
AP1S2,1.0607895,,0.2887856155517783,1.0
CTD-2313J17.6,1.0600698,,0.2891128713259782,1.0
CCT7,1.0586305,,0.289768132168712,1.0
C8orf82,1.0571911,,0.2904243922084154,1.0
SESN3,1.0571911,,0.2904243922084154,1.0
SMAD6,1.0571911,,0.2904243922084154,1.0
GIMAP8,1.0564715,,0.29075289697791595,1.0
NHP2,1.0557517,,0.2910816516071142,1.0
NAA10,1.0543123,,0.2917399105229359,1.0
DLL4,1.0514337,,0.29305942751893443,1.0
CCDC68,1.0514337,,0.29305942751893443,1.0
ISOC2,1.0492747,,0.29405169011695886,1.0
PLOD2,1.048555,,0.2943829443832312,1.0
SLC25A24,1.0456764,,0.2957104622398523,1.0
RTP4,1.0456764,,0.2957104622398523,1.0
SYNM,1.0456764,,0.2957104622398523,1.0
AAMDC,1.0456764,,0.2957104622398523,1.0
MRPL11,1.0427977,,0.2970419821498115,1.0
OSGEP,1.0413584,,0.2977092431890763,1.0
TTLL1,1.039919,,0.29837750511089367,1.0
HGSNAT,1.035601,,0.3003882972998414,1.0
PDXK,1.0348814,,0.3007243054089782,1.0
TES,1.0341617,,0.301060563860131,1.0
CSRNP1,1.0341617,,0.301060563860131,1.0
ANAPC13,1.033442,,0.3013970726655316,1.0
ANKS3,1.0327224,,0.3017338318371615,1.0
AES,1.0327224,,0.3017338318371615,1.0
ATP5H,1.0320027,,0.30207084138675144,1.0
ABHD5,1.031283,,0.302408101325782,1.0
CRACR2B,1.031283,,0.302408101325782,1.0
GMFB,1.0298437,,0.3030833724168296,1.0
TMEM256,1.0298437,,0.3030833724168296,1.0
PFDN4,1.029124,,0.3034213835905518,1.0
PARN,1.029124,,0.3034213835905518,1.0
BPTF,1.0284044,,0.3037596451971236,1.0
CHST12,1.0219274,,0.30681527073814885,1.0
TXNRD1,1.0212077,,0.3071560371938722,1.0
UFC1,1.020488,,0.3074970541810135,1.0
IRS2,1.0197684,,0.307838321707014,1.0
PARVB,1.0197684,,0.307838321707014,1.0
PVRL3,1.0197684,,0.307838321707014,1.0
EI24,1.018329,,0.3085216084040846,1.0
FLOT2,1.0168897,,0.30920589733952597,1.0
PLEKHA3,1.0154504,,0.3098911885637041,1.0
TXNL4A,1.0154504,,0.3098911885637041,1.0
AFF1,1.0132914,,0.31092100479148077,1.0
KDELR1,1.0132914,,0.31092100479148077,1.0
STOML2,1.0125717,,0.3112647780593175,1.0
KIAA1586,1.0125717,,0.3112647780593175,1.0
PRDX6,1.0125717,,0.3112647780593175,1.0
NCOA3,1.009693,,0.31264237721209776,1.0
EDF1,1.009693,,0.31264237721209776,1.0
PDGFB,1.009693,,0.31264237721209776,1.0
PHYKPL,1.0082537,,0.3133326804923564,1.0
SLC16A3,1.0046554,,0.31506282469858815,1.0
MZT2A,1.0039357,,0.31540960544558816,1.0
NANS,1.0003374,,0.3171472687943879,1.0
CEP89,0.9996177,,0.3174955533922962,1.0
RHBDD2,0.9996177,,0.3174955533922962,1.0
MAOB,0.998898,,0.3178440886335069,1.0
EXOSC4,0.99817836,,0.31819287451775236,1.0
CAPNS1,0.99673903,,0.31889119821297585,1.0
PPA1,0.99673903,,0.31889119821297585,1.0
VRK3,0.99673903,,0.31889119821297585,1.0
SNRPC,0.9952997,,0.3195905244706223,1.0
MTMR12,0.9952997,,0.3195905244706223,1.0
ELP3,0.9952997,,0.3195905244706223,1.0
TUSC2,0.9931407,,0.32064139363531197,1.0
RIPPLY2,0.99242103,,0.3209921846229631,1.0
COL8A1,0.99242103,,0.3209921846229631,1.0
ZNF771,0.99242103,,0.3209921846229631,1.0
FN1,0.99242103,,0.3209921846229631,1.0
TTC9,0.99170136,,0.32134322623952005,1.0
SOD3,0.9909817,,0.3216945184821074,1.0
GMNN,0.98954237,,0.3223978548325629,1.0
NEXN,0.9888227,,0.3227498989333709,1.0
C1orf122,0.98738337,,0.32345473896653054,1.0
TMEM222,0.98738337,,0.32345473896653054,1.0
MTERF2,0.9866637,,0.3238075348902477,1.0
STK25,0.98522437,,0.3245138785283995,1.0
AKT3,0.9845047,,0.3248674262326221,1.0
CH17-340M24.3,0.9801867,,0.3269939744868354,1.0
ZNF394,0.97946703,,0.32734927614072284,1.0
EMCN,0.97874737,,0.3277048283315649,1.0
GIGYF2,0.9780277,,0.3280606310517472,1.0
SPATC1L,0.9715507,,0.3312741279660334,1.0
RNF130,0.97083104,,0.3316324355024496,1.0
IGBP1,0.97011137,,0.33199099346692207,1.0
SLC35B2,0.96867204,,0.33270886063654737,1.0
RHOD,0.9679524,,0.3330681698192882,1.0
MAN1C1,0.96651304,,0.3337875393225913,1.0
GTF2E2,0.962195,,0.3359516560463548,1.0
CRLS1,0.962195,,0.3359516560463548,1.0
MXRA7,0.96075565,,0.33667503067674076,1.0
PLP2,0.9593163,,0.3373994063165384,1.0
DCHS1,0.95859665,,0.33776196947840076,1.0
COX7A2,0.957877,,0.3381247828481978,1.0
NOL7,0.957877,,0.3381247828481978,1.0
SEC22B,0.955718,,0.3392147240501734,1.0
DAZAP2,0.95427865,,0.3399426022688934,1.0
TCEAL3,0.95211965,,0.3410362953914119,1.0
FNIP1,0.9506803,,0.3417666744680168,1.0
NOL12,0.949241,,0.3424980536404435,1.0
COMMD3,0.949241,,0.3424980536404435,1.0
SERPINB9,0.949241,,0.3424980536404435,1.0
C7orf55,0.949241,,0.3424980536404435,1.0
PON2,0.94780165,,0.3432304327608473,1.0
MSMP,0.94780165,,0.3432304327608473,1.0
PNPLA2,0.9463623,,0.3439638116770358,1.0
APPL1,0.9463623,,0.3439638116770358,1.0
PRMT2,0.944923,,0.3446981902324632,1.0
SLC50A1,0.944923,,0.3446981902324632,1.0
CP,0.944923,,0.3446981902324632,1.0
CTD-3252C9.4,0.9442033,,0.3450657543247794,1.0
CDC27,0.94348365,,0.3454335682662256,1.0
HERC2,0.94348365,,0.3454335682662256,1.0
YPEL3,0.94348365,,0.3454335682662256,1.0
RAB11A,0.9420443,,0.34616994561305636,1.0
LYRM1,0.940605,,0.34690732210332076,1.0
RIT1,0.938446,,0.34801525985081705,1.0
ADGRL4,0.9377263,,0.34838507181374245,1.0
PERP,0.9377263,,0.34838507181374245,1.0
NTN1,0.936287,,0.3491254446727473,1.0
MANBAL,0.93484765,,0.3498668159528705,1.0
NCOA1,0.93484765,,0.3498668159528705,1.0
CHRDL1,0.93484765,,0.3498668159528705,1.0
CCDC85B,0.934128,,0.3502378759411652,1.0
UBE2L3,0.934128,,0.3502378759411652,1.0
SS18L2,0.9334083,,0.3506091854625657,1.0
RAB12,0.931969,,0.3513525530058891,1.0
SLC3A2,0.931969,,0.3513525530058891,1.0
ATPAF2,0.9312493,,0.35172461097772556,1.0
TBCA,0.9312493,,0.35172461097772556,1.0
PPP2R2B,0.93052965,,0.3520969183824957,1.0
HIVEP2,0.93052965,,0.3520969183824957,1.0
CDK2AP1,0.93052965,,0.3520969183824957,1.0
RAB11B-AS1,0.9290903,,0.3528422813876343,1.0
WLS,0.9290903,,0.3528422813876343,1.0
XRN1,0.9290903,,0.3528422813876343,1.0
PHPT1,0.9290903,,0.3528422813876343,1.0
EIF5AL1,0.9290903,,0.3528422813876343,1.0
CRNDE,0.92621166,,0.3543359994424461,1.0
CTD-2619J13.14,0.92621166,,0.3543359994424461,1.0
GNPTG,0.92621166,,0.3543359994424461,1.0
PTPN11,0.92621166,,0.3543359994424461,1.0
NAT6,0.92621166,,0.3543359994424461,1.0
ABT1,0.9247723,,0.35508435406054506,1.0
